,AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,SALE_COND
4363,2,1125,1.0,1.0,3,0,0,0,2,5,9365500,3
4364,2,737,1.0,1.0,2,0,2,0,0,5,9406050,1
4365,0,1483,2.0,2.0,4,1,0,2,1,1,6755000,0
4366,4,1423,2.0,1.0,4,1,2,3,1,5,14345060,2
4367,6,1812,2.0,1.0,5,1,1,1,0,5,14717440,2
4368,0,1028,1.0,1.0,3,1,2,1,1,1,8255500,2
4369,3,1951,3.0,2.0,5,0,0,2,1,4,10252060,4
4370,1,1215,2.0,2.0,4,1,0,1,2,4,10727975,1
4371,0,1275,1.0,1.0,3,0,2,2,1,0,8100250,4
4372,1,971,1.0,1.0,3,1,0,1,1,0,6286255,0
4373,4,1323,1.0,1.0,3,1,0,1,2,3,8779820,1
4374,5,1527,1.0,1.0,4,0,0,3,1,3,10366390,0
4375,5,1978,2.0,1.0,5,1,1,3,1,4,15417080,3
4376,2,1041,1.0,1.0,3,1,2,0,2,3,13511550,4
4377,0,1062,1.0,1.0,3,0,2,3,2,2,8761750,1
4378,4,1407,2.0,1.0,4,1,0,2,1,3,9451780,4
4379,5,1905,2.0,1.0,5,1,2,0,2,3,20999330,2
4380,0,1226,1.0,1.0,3,0,0,2,1,0,5100500,2
4381,0,1198,1.0,1.0,3,1,0,3,0,2,6056500,1
4382,1,1249,2.0,2.0,4,0,1,2,1,2,9333075,1
4383,4,1310,1.0,1.0,3,0,2,2,1,5,12351340,1
4384,4,2234,4.0,2.0,6,1,1,3,2,5,14516600,3
4385,1,1032,1.0,1.0,3,0,2,1,2,0,11238050,4
4386,6,1666,1.0,1.0,4,0,0,2,1,3,11167270,4
4387,2,1212,2.0,1.0,4,1,0,3,1,3,9572950,1
4388,1,897,1.0,1.0,3,0,2,0,2,2,10647205,1
4389,0,919,1.0,1.0,3,1,0,2,2,3,7855000,4
4390,6,1842,2.0,1.0,5,0,2,3,2,5,21362800,3
4391,3,1895,3.0,2.0,5,1,2,0,1,4,16567500,3
4392,4,1305,1.0,1.0,3,0,0,3,1,5,8812260,1
4393,4,1373,2.0,1.0,4,1,2,2,1,3,12442340,1
4394,6,1860,2.0,1.0,5,0,1,2,0,4,12885120,2
4395,3,1808,3.0,2.0,5,0,0,3,0,5,9148120,0
4396,2,741,1.0,1.0,2,1,1,0,1,4,7954770,1
4397,4,1634,2.0,1.0,4,0,0,1,1,5,9736540,2
4398,2,777,1.0,1.0,2,1,0,3,2,3,8570300,4
4399,1,835,1.0,1.0,3,1,2,3,2,1,10525625,0
4400,3,1950,3.0,2.0,5,0,0,0,1,2,8978750,0
4401,2,833,1.0,1.0,3,0,0,0,2,5,8289150,3
4402,4,1778,3.0,2.0,5,1,0,1,2,4,11177540,1
4403,6,1541,1.0,1.0,4,1,0,3,2,5,13654950,1
4404,0,1615,2.0,2.0,4,1,1,1,1,2,8586625,3
4405,5,1683,1.0,1.0,4,0,0,3,1,5,12110770,2
4406,4,1901,3.0,2.0,5,0,0,2,2,5,11095180,2
4407,3,1629,2.0,1.0,4,0,2,1,1,3,13244520,3
4408,1,1030,1.0,1.0,3,1,2,2,2,1,12591440,2
4409,5,1733,1.0,1.0,4,1,0,3,2,5,13554690,0
4410,1,765,1.0,1.0,2,0,1,2,1,2,6632820,2
4411,0,920,1.0,1.0,3,1,2,1,0,0,6662000,0
4412,0,1035,1.0,1.0,3,0,2,2,0,0,6624250,2
4413,5,1994,2.0,1.0,5,1,2,3,2,3,22124730,0
4414,0,1158,1.0,1.0,3,1,1,2,0,1,5782500,1
4415,4,2019,3.0,2.0,5,0,1,3,2,4,11468620,0
4416,0,1488,2.0,2.0,4,0,1,3,0,5,8229750,3
4417,5,1704,1.0,1.0,4,1,0,2,0,3,11374070,0
4418,0,1139,1.0,1.0,3,1,1,2,1,0,6057375,4
4419,1,1138,1.0,1.0,3,1,2,0,0,3,13385355,2
4420,2,970,1.0,1.0,3,0,2,1,1,4,11350850,1
4421,5,1781,1.0,1.0,4,1,1,1,2,3,13948580,2
4422,0,573,1.0,1.0,2,1,1,1,1,3,5815125,1
4423,3,1583,2.0,1.0,4,0,1,1,0,5,9758650,3
4424,2,1261,2.0,1.0,4,1,0,2,1,4,10438400,1
4425,2,1138,1.0,1.0,3,1,1,2,2,3,10448260,4
4426,6,1704,1.0,1.0,4,0,2,3,1,5,20152800,3
4427,1,830,1.0,1.0,3,0,0,1,1,3,6973595,3
4428,6,1913,2.0,1.0,5,1,2,3,1,3,20703290,0
4429,0,1671,2.0,2.0,4,0,0,3,0,2,6389500,0
4430,4,1586,2.0,1.0,4,1,1,3,1,3,10374040,2
4431,2,1149,1.0,1.0,3,0,2,1,1,3,12026900,0
4432,1,988,1.0,1.0,3,1,0,0,0,1,6881585,2
4433,0,1142,1.0,1.0,3,1,1,0,1,4,7793500,1
4434,2,1014,1.0,1.0,3,0,2,2,0,3,11483350,4
4435,3,1770,2.0,1.0,4,1,0,0,1,5,11341450,4
4436,0,643,1.0,1.0,2,0,1,3,2,2,5477875,4
4437,0,1527,2.0,2.0,4,0,0,1,1,3,7468250,1
4438,6,1597,1.0,1.0,4,1,1,0,0,4,12654180,1
4439,2,894,1.0,1.0,3,1,0,0,0,5,8580950,2
4440,2,929,1.0,1.0,3,0,0,2,0,4,7088700,0
4441,2,1210,2.0,1.0,4,1,0,0,2,5,11254700,4
4442,1,907,1.0,1.0,3,1,0,3,2,0,7150185,0
4443,0,1370,2.0,2.0,4,0,2,2,2,3,11175750,3
4444,2,1229,2.0,1.0,4,0,1,3,0,4,9416330,1
4445,4,2471,4.0,2.0,6,0,0,2,1,5,12266200,3
4446,2,1231,2.0,1.0,4,0,0,3,1,4,8901800,0
4447,1,998,1.0,1.0,3,1,1,1,0,0,6587380,1
4448,2,833,1.0,1.0,3,0,1,1,1,5,8762710,3
4449,2,1141,1.0,1.0,3,0,2,0,0,3,11582700,1
4450,2,1089,1.0,1.0,3,0,2,1,2,4,13039650,3
4451,5,1989,2.0,1.0,5,0,1,0,0,3,13679850,4
4452,6,1618,1.0,1.0,4,0,1,3,1,3,11918620,0
4453,6,1571,1.0,1.0,4,0,0,3,0,3,10092000,3
4454,0,1181,1.0,1.0,3,0,2,2,1,5,10178500,0
4455,0,1495,2.0,2.0,4,0,0,3,1,3,7484250,1
4456,0,1451,2.0,2.0,4,1,2,3,2,5,13851000,2
4457,0,1273,1.0,1.0,3,1,0,2,2,0,6590000,3
4458,0,1435,2.0,2.0,4,1,2,2,2,1,11395000,3
4459,5,1707,1.0,1.0,4,0,0,3,1,3,11050140,2
4460,0,1080,1.0,1.0,3,1,2,2,2,4,10699500,1
4461,4,1634,2.0,1.0,4,0,2,2,1,4,13712780,3
4462,6,1995,2.0,1.0,5,0,0,0,0,5,12756380,0
4463,6,1584,1.0,1.0,4,0,0,0,1,5,11573840,0
4464,0,1112,1.0,1.0,3,1,0,2,1,0,5094500,3
4465,2,1232,2.0,1.0,4,0,1,0,1,3,8837090,0
4466,3,1857,3.0,2.0,5,1,0,0,2,4,11346080,1
4467,4,2428,4.0,2.0,6,0,0,2,2,5,12427940,1
4468,2,837,1.0,1.0,3,0,2,1,1,3,9853200,0
4469,2,1155,1.0,1.0,3,1,0,1,2,3,9546450,4
4470,1,836,1.0,1.0,3,0,1,0,0,4,7429230,1
4471,5,1836,2.0,1.0,5,0,1,2,1,4,13378150,3
4472,4,2074,3.0,2.0,5,0,2,1,2,3,15546980,0
4473,4,2260,4.0,2.0,6,1,0,1,2,3,12224420,4
4474,0,970,1.0,1.0,3,1,0,2,2,0,5745250,4
4475,0,1367,2.0,2.0,4,0,0,0,0,5,6969750,0
4476,2,996,1.0,1.0,3,1,1,0,0,3,8934470,4
4477,0,1686,2.0,2.0,4,0,0,3,0,2,6658000,3
4478,0,1140,1.0,1.0,3,1,0,3,0,1,5101000,0
4479,4,1538,2.0,1.0,4,1,2,1,1,5,14394140,0
4480,0,1570,2.0,2.0,4,1,0,0,0,4,8022500,0
4481,0,614,1.0,1.0,2,0,2,0,2,3,6924500,4
4482,2,1151,1.0,1.0,3,0,0,1,0,4,7720300,0
4483,4,1317,1.0,1.0,3,0,0,1,2,3,7640160,1
4484,3,1904,3.0,2.0,5,0,2,0,0,4,14791400,0
4485,2,947,1.0,1.0,3,1,2,3,2,5,14095950,2
4486,1,997,1.0,1.0,3,1,0,1,0,4,9429275,4
4487,6,1669,1.0,1.0,4,1,1,0,1,4,13511360,2
4488,4,1820,3.0,2.0,5,0,1,3,1,5,11131800,1
4489,3,1834,3.0,2.0,5,0,1,0,0,3,9508930,4
4490,0,922,1.0,1.0,3,0,1,3,0,0,3863750,4
4491,4,2289,4.0,2.0,6,1,0,3,1,4,12943320,4
4492,4,2041,3.0,2.0,5,1,2,1,1,5,17224100,1
4493,5,1628,1.0,1.0,4,0,0,0,0,3,10688640,4
4494,0,805,1.0,1.0,2,1,1,2,2,3,7397875,0
4495,1,1130,1.0,1.0,3,1,1,2,2,0,8852085,2
4496,4,1622,2.0,1.0,4,0,0,3,1,5,9771780,0
4497,4,1873,3.0,2.0,5,0,0,1,1,3,9270980,4
4498,6,1759,1.0,1.0,4,0,1,1,1,3,12128780,1
4499,0,1662,2.0,2.0,4,0,0,0,0,4,7538000,2
4500,1,1230,2.0,2.0,4,1,1,3,2,2,10670035,0
4501,1,1087,1.0,1.0,3,0,1,2,1,0,6906295,3
4502,2,1265,2.0,1.0,4,1,0,0,0,5,9750500,0
4503,2,740,1.0,1.0,2,1,2,2,0,3,9057500,0
4504,5,1963,2.0,1.0,5,0,0,2,2,4,13003330,1
4505,2,908,1.0,1.0,3,0,1,2,1,3,7196210,0
4506,0,1076,1.0,1.0,3,1,0,0,2,1,6167000,2
4507,4,1869,3.0,2.0,5,1,1,1,2,5,12958620,4
4508,1,1228,2.0,2.0,4,1,2,1,2,0,13028240,1
4509,5,1670,1.0,1.0,4,1,1,3,1,3,13361380,3
4510,2,1245,2.0,1.0,4,0,2,1,0,3,12537750,2
4511,2,731,1.0,1.0,2,1,1,3,2,4,8712970,0
4512,3,1634,2.0,1.0,4,1,2,3,2,2,14901220,2
4513,6,1597,1.0,1.0,4,0,0,3,2,3,11574300,4
4514,5,1650,1.0,1.0,4,1,1,3,2,5,15032380,4
4515,6,1849,2.0,1.0,5,1,1,2,2,5,16295260,2
4516,0,879,1.0,1.0,2,1,2,0,0,0,6040500,4
4517,4,2459,4.0,2.0,6,1,0,1,1,3,12543380,4
4518,4,1940,3.0,2.0,5,0,1,3,2,5,12428900,3
4519,0,547,1.0,1.0,2,1,1,2,1,2,5015625,0
4520,2,928,1.0,1.0,3,0,2,2,0,3,9899050,0
4521,0,505,1.0,1.0,2,1,1,0,1,3,5770875,4
4522,3,1574,2.0,1.0,4,0,2,0,1,2,12053310,2
4523,2,1037,1.0,1.0,3,0,0,0,0,4,7706100,3
4524,1,764,1.0,1.0,2,1,0,3,0,1,6472305,4
4525,2,1180,1.0,1.0,3,0,2,2,0,3,11829500,3
4526,2,1110,1.0,1.0,3,1,2,1,0,3,12078350,1
4527,5,1898,2.0,1.0,5,1,0,1,0,4,13081070,1
4528,0,1484,2.0,2.0,4,1,1,1,1,3,9060500,1
4529,2,888,1.0,1.0,3,1,2,3,1,5,12827050,0
4530,1,1232,2.0,2.0,4,0,2,0,1,4,14104610,3
4531,5,1977,2.0,1.0,5,1,2,3,1,3,22078000,1
4532,5,1929,2.0,1.0,5,1,2,0,1,5,22104600,1
4533,1,1251,2.0,2.0,4,1,2,2,2,4,15965260,1
4534,1,694,1.0,1.0,2,1,1,1,2,0,6732825,2
4535,0,889,1.0,1.0,3,0,1,1,2,2,5553875,1
4536,2,1156,1.0,1.0,3,1,0,2,1,3,8715800,0
4537,3,1607,2.0,1.0,4,1,2,0,1,5,15344360,3
4538,5,1986,2.0,1.0,5,0,2,1,2,4,21008600,0
4539,4,2340,4.0,2.0,6,0,0,3,2,4,12386240,4
4540,0,756,1.0,1.0,2,1,0,3,1,4,6810000,1
4541,1,1253,2.0,2.0,4,1,2,2,1,1,14085560,4
4542,3,1954,3.0,2.0,5,1,2,2,2,4,17695060,1
4543,0,602,1.0,1.0,2,0,1,0,1,1,3524750,1
4544,3,1719,2.0,1.0,4,0,0,1,2,4,9540370,0
4545,6,1503,1.0,1.0,4,1,1,1,2,3,12389840,1
4546,2,825,1.0,1.0,3,0,0,1,1,5,7741750,0
4547,5,1914,2.0,1.0,5,0,2,3,1,4,21330680,3
4548,2,998,1.0,1.0,3,1,0,0,1,3,8967600,4
4549,2,790,1.0,1.0,2,0,1,3,1,5,7979400,1
4550,1,1166,1.0,1.0,3,1,1,0,2,4,11129980,3
4551,6,1794,1.0,1.0,4,0,2,3,2,4,21067620,4
4552,5,1606,1.0,1.0,4,0,1,3,2,3,12403350,0
4553,5,1813,2.0,1.0,5,0,1,0,1,5,14000930,3
4554,1,878,1.0,1.0,3,1,2,2,0,2,11160095,4
4555,5,1573,1.0,1.0,4,1,2,0,0,5,18143430,0
4556,4,1819,3.0,2.0,5,0,0,3,2,3,10033660,4
4557,0,537,1.0,1.0,2,1,2,3,2,1,6176500,1
4558,5,1538,1.0,1.0,4,0,1,3,1,5,12504530,2
4559,4,1985,3.0,2.0,5,0,0,2,1,3,9801480,4
4560,3,1794,2.0,1.0,4,0,1,3,0,0,7167380,3
4561,2,1263,2.0,1.0,4,1,0,0,0,3,8342150,0
4562,0,818,1.0,1.0,2,0,0,0,1,5,7197750,4
4563,3,1833,3.0,2.0,5,1,1,2,0,2,10132530,4
4564,0,737,1.0,1.0,2,1,0,3,2,2,5980500,1
4565,4,1820,3.0,2.0,5,0,2,1,2,3,14529560,3
4566,1,836,1.0,1.0,3,0,0,0,0,4,7265010,4
4567,2,1073,1.0,1.0,3,1,2,3,0,5,13450300,0
4568,1,1203,2.0,2.0,4,0,2,1,2,5,15442540,4
4569,2,1300,2.0,1.0,4,1,1,0,2,4,11613500,2
4570,5,1514,1.0,1.0,4,0,0,1,2,3,10895520,3
4571,4,2252,4.0,2.0,6,1,1,2,1,5,13672720,2
4572,2,1214,2.0,1.0,4,1,0,0,0,5,9684200,0
4573,6,1554,1.0,1.0,4,1,0,2,0,5,12545220,4
4574,3,1764,2.0,1.0,4,1,1,0,0,0,7938700,0
4575,6,1675,1.0,1.0,4,1,1,2,1,3,12837050,3
4576,2,912,1.0,1.0,3,1,2,3,2,3,12124700,3
4577,2,822,1.0,1.0,3,1,1,1,1,5,9582140,3
4578,5,1917,2.0,1.0,5,1,0,0,2,5,14246350,1
4579,6,1850,2.0,1.0,5,1,2,1,1,4,21735940,4
4580,5,1723,1.0,1.0,4,1,0,0,0,4,12305480,2
4581,0,679,1.0,1.0,2,1,0,3,0,0,3914750,2
4582,2,1064,1.0,1.0,3,1,2,2,2,4,14285850,4
4583,3,1907,3.0,2.0,5,0,2,3,0,1,13938520,2
4584,4,1898,3.0,2.0,5,0,0,3,1,5,10686720,1
4585,0,1669,2.0,2.0,4,1,2,1,1,3,12432000,1
4586,3,1593,2.0,1.0,4,0,2,1,2,4,14546520,4
4587,5,1744,1.0,1.0,4,0,1,0,2,5,14155830,2
4588,4,1759,2.0,1.0,4,1,1,3,2,5,12535180,1
4589,0,671,1.0,1.0,2,1,2,0,2,5,9299500,4
4590,2,723,1.0,1.0,2,1,2,3,1,4,10726300,2
4591,4,1445,2.0,1.0,4,1,1,3,1,5,10788420,3
4592,0,671,1.0,1.0,2,0,1,1,2,2,5171375,3
4593,5,1839,2.0,1.0,5,1,2,0,0,4,21122200,4
4594,5,1589,1.0,1.0,4,1,1,3,0,4,12735120,1
4595,3,1832,3.0,2.0,5,1,0,1,0,0,7852070,4
4596,2,1000,1.0,1.0,3,1,2,3,1,3,12207750,2
4597,5,1822,2.0,1.0,5,1,2,3,0,5,21562790,3
4598,1,1135,1.0,1.0,3,0,0,1,1,4,8678060,0
4599,1,772,1.0,1.0,2,1,0,0,1,2,6493670,0
4600,2,1160,1.0,1.0,3,0,0,0,0,3,7533450,4
4601,2,1163,1.0,1.0,3,0,1,3,1,5,10237660,1
4602,2,1057,1.0,1.0,3,1,1,0,0,4,9364090,3
4603,0,948,1.0,1.0,3,0,1,0,1,1,4926250,0
4604,1,1163,1.0,1.0,3,0,1,0,1,1,7701505,2
4605,5,1643,1.0,1.0,4,1,0,2,1,4,12078770,0
4606,6,1946,2.0,1.0,5,1,2,0,1,4,21329650,0
4607,0,1268,1.0,1.0,3,0,1,3,1,3,7476500,1
4608,4,2242,4.0,2.0,6,1,1,2,2,3,12815640,2
4609,0,1085,1.0,1.0,3,0,1,0,0,1,4546625,2
4610,5,1984,2.0,1.0,5,0,1,1,1,3,13925310,4
4611,0,787,1.0,1.0,2,0,2,3,2,2,7242500,0
4612,1,654,1.0,1.0,2,0,2,0,1,2,8416200,3
4613,3,1685,2.0,1.0,4,1,1,1,0,4,9852290,2
4614,4,1963,3.0,2.0,5,0,2,3,2,5,17131960,2
4615,4,2326,4.0,2.0,6,1,0,1,2,3,12069180,2
4616,0,576,1.0,1.0,2,1,2,1,1,0,4944250,2
4617,2,1256,2.0,1.0,4,1,0,3,0,5,10441050,3
4618,0,958,1.0,1.0,3,0,1,2,0,4,6263750,1
4619,3,1823,3.0,2.0,5,1,1,1,0,3,10058430,1
4620,4,2284,4.0,2.0,6,0,2,1,2,3,17592540,3
4621,4,1705,2.0,1.0,4,0,2,3,1,3,13976300,4
4622,0,716,1.0,1.0,2,0,0,3,0,2,3947250,3
4623,2,917,1.0,1.0,3,1,2,3,0,4,11696200,0
4624,3,1991,3.0,2.0,5,1,0,1,1,3,10515160,0
4625,0,1676,2.0,2.0,4,0,2,1,1,1,10296250,3
4626,6,1860,2.0,1.0,5,0,1,3,1,3,13979190,4
4627,4,1591,2.0,1.0,4,1,0,2,1,3,9404200,2
4628,0,1154,1.0,1.0,3,0,0,2,0,1,4425500,4
4629,4,2015,3.0,2.0,5,0,2,1,2,3,15667180,0
4630,2,963,1.0,1.0,3,1,1,0,2,4,10093760,4
4631,6,1565,1.0,1.0,4,0,1,0,1,3,11357640,3
4632,3,1699,2.0,1.0,4,1,1,2,2,0,9706720,2
4633,2,1142,1.0,1.0,3,0,0,0,2,3,8419850,2
4634,2,1268,2.0,1.0,4,0,2,0,0,4,13170800,3
4635,5,1731,1.0,1.0,4,0,2,3,1,5,19830670,2
4636,4,1898,3.0,2.0,5,0,0,3,1,3,9409880,2
4637,1,845,1.0,1.0,3,1,1,2,0,3,8397025,2
4638,2,857,1.0,1.0,3,1,1,2,2,5,10241290,4
4639,3,1540,2.0,1.0,4,0,2,3,1,5,14256340,2
4640,2,1226,2.0,1.0,4,0,1,0,2,3,9553870,2
4641,1,619,1.0,1.0,2,0,1,2,1,5,7559125,1
4642,5,1657,1.0,1.0,4,0,0,3,2,4,12368280,1
4643,4,1503,2.0,1.0,4,0,0,2,1,3,8322920,4
4644,4,2478,4.0,2.0,6,1,0,3,1,3,12694600,4
4645,3,1572,2.0,1.0,4,1,1,2,1,4,10862580,1
4646,4,2456,4.0,2.0,6,1,0,1,1,4,12973020,4
4647,6,1819,2.0,1.0,5,0,0,2,2,5,14218350,4
4648,2,842,1.0,1.0,3,1,0,0,2,4,9103100,3
4649,2,1156,1.0,1.0,3,1,2,2,2,4,14579200,1
4650,6,1564,1.0,1.0,4,1,0,3,2,3,12503750,1
4651,2,874,1.0,1.0,3,0,2,0,0,3,9459500,1
4652,4,2163,3.0,2.0,5,1,2,2,2,5,18770340,2
4653,2,977,1.0,1.0,3,1,2,1,2,4,13484650,4
4654,5,1880,2.0,1.0,5,0,1,0,0,5,13699490,4
4655,0,1667,2.0,2.0,4,1,1,0,2,5,10768375,1
4656,6,1784,1.0,1.0,4,1,0,0,1,3,12199430,1
4657,0,1252,1.0,1.0,3,0,2,2,1,4,10190000,0
4658,5,1833,2.0,1.0,5,1,2,2,1,4,20628140,0
4659,5,1599,1.0,1.0,4,0,0,1,2,5,12911530,4
4660,3,1863,3.0,2.0,5,0,0,2,1,0,7478460,4
4661,4,1779,3.0,2.0,5,1,2,3,2,5,17338600,4
4662,6,1923,2.0,1.0,5,1,2,1,1,4,21858180,2
4663,2,1280,2.0,1.0,4,1,1,2,2,4,11514600,0
4664,4,1333,2.0,1.0,4,0,1,1,2,5,9708700,3
4665,0,1128,1.0,1.0,3,0,0,0,0,1,4606500,2
4666,6,1829,2.0,1.0,5,1,0,3,2,5,14832770,4
4667,4,1344,2.0,1.0,4,0,0,3,1,5,8989620,3
4668,0,1538,2.0,2.0,4,1,2,0,2,3,12514000,0
4669,3,1545,2.0,1.0,4,0,2,3,1,0,11531350,4
4670,2,1279,2.0,1.0,4,1,2,2,2,4,16026600,4
4671,0,1116,1.0,1.0,3,1,2,3,0,3,9741000,4
4672,1,620,1.0,1.0,2,1,2,3,0,0,7629475,3
4673,2,857,1.0,1.0,3,0,2,2,2,3,10677650,4
4674,2,1101,1.0,1.0,3,1,1,2,0,5,10178870,3
4675,2,1087,1.0,1.0,3,1,2,3,1,3,13340400,4
4676,6,1993,2.0,1.0,5,0,0,2,2,3,12863520,0
4677,3,1770,2.0,1.0,4,0,2,1,1,4,14482020,2
4678,4,1927,3.0,2.0,5,1,1,1,2,5,13484060,4
4679,5,1740,1.0,1.0,4,0,1,3,0,3,12209510,2
4680,3,1878,3.0,2.0,5,1,1,0,2,5,12669880,2
4681,5,1777,1.0,1.0,4,1,2,1,2,3,20037030,1
4682,5,1794,1.0,1.0,4,0,1,0,1,3,12080690,2
4683,3,1863,3.0,2.0,5,0,1,3,0,0,7810830,2
4684,0,1582,2.0,2.0,4,0,1,3,2,3,9030250,1
4685,1,1256,2.0,2.0,4,1,2,0,0,4,15110580,3
4686,3,1715,2.0,1.0,4,1,0,3,2,2,9316900,2
4687,3,1952,3.0,2.0,5,0,0,0,0,1,7066280,0
4688,0,1238,1.0,1.0,3,0,0,2,2,2,5976000,0
4689,2,1128,1.0,1.0,3,0,0,3,2,5,9785400,3
4690,0,545,1.0,1.0,2,1,0,0,0,2,4190250,1
4691,6,1939,2.0,1.0,5,1,2,1,2,3,21141390,0
4692,2,990,1.0,1.0,3,1,2,0,2,5,13523500,0
4693,2,1031,1.0,1.0,3,1,1,0,0,4,8816220,0
4694,3,1724,2.0,1.0,4,1,2,2,1,4,15524880,2
4695,1,1143,1.0,1.0,3,0,2,1,1,5,14162605,3
4696,2,988,1.0,1.0,3,1,0,0,0,4,8109400,2
4697,4,2019,3.0,2.0,5,0,1,3,1,3,10666560,2
4698,0,1384,2.0,2.0,4,0,2,2,2,4,11085750,0
4699,4,2174,3.0,2.0,5,1,2,3,1,3,17144820,1
4700,0,1000,1.0,1.0,3,0,2,0,0,0,6201000,2
4701,0,954,1.0,1.0,3,0,2,1,2,1,7214000,1
4702,6,1844,2.0,1.0,5,0,1,2,0,4,12900770,0
4703,2,902,1.0,1.0,3,0,0,1,0,5,7745700,1
4704,2,1212,2.0,1.0,4,0,1,0,2,4,9799440,0
4705,1,930,1.0,1.0,3,1,1,0,2,1,8297305,3
4706,0,746,1.0,1.0,2,0,1,3,2,4,7040500,2
4707,3,1635,2.0,1.0,4,0,2,2,1,0,12285100,4
4708,2,754,1.0,1.0,2,1,2,0,0,4,10443600,4
4709,1,1229,2.0,2.0,4,1,1,2,2,3,11325985,2
4710,2,1083,1.0,1.0,3,1,1,3,1,4,9664460,0
4711,0,1431,2.0,2.0,4,0,1,1,2,3,8159375,0
4712,0,1670,2.0,2.0,4,1,2,3,0,3,11825750,0
4713,6,1667,1.0,1.0,4,0,1,0,0,3,11402380,0
4714,3,1861,3.0,2.0,5,0,0,3,0,4,9318280,4
4715,5,2000,2.0,1.0,5,1,1,3,2,5,16859010,2
4716,5,1997,2.0,1.0,5,1,1,1,0,4,14072760,0
4717,3,1949,3.0,2.0,5,1,0,3,0,2,9508790,0
4718,3,1713,2.0,1.0,4,0,2,1,2,5,15030780,1
4719,2,727,1.0,1.0,2,0,1,1,1,4,7135990,0
4720,1,1276,2.0,2.0,4,0,0,1,2,3,9314850,2
4721,5,1702,1.0,1.0,4,1,1,1,2,3,13534820,2
4722,5,1785,1.0,1.0,4,1,0,2,2,3,12484960,0
4723,5,1632,1.0,1.0,4,1,2,3,1,3,19021940,3
4724,1,1243,2.0,2.0,4,0,0,0,1,4,9732090,2
4725,4,2191,3.0,2.0,5,0,1,3,1,3,11072500,1
4726,4,2153,3.0,2.0,5,0,1,3,2,3,11127180,0
4727,0,720,1.0,1.0,2,0,0,3,2,0,3990250,2
4728,1,905,1.0,1.0,3,1,2,1,0,2,10313310,1
4729,0,1107,1.0,1.0,3,1,2,1,0,0,7350500,3
4730,2,772,1.0,1.0,2,1,1,2,1,3,8336390,2
4731,3,1806,3.0,2.0,5,1,2,1,1,1,14025290,1
4732,2,1162,1.0,1.0,3,1,2,0,0,5,13859950,2
4733,3,1558,2.0,1.0,4,1,0,1,1,1,7824540,1
4734,2,1269,2.0,1.0,4,0,1,0,0,3,8447030,2
4735,0,838,1.0,1.0,2,1,2,2,1,1,7441250,4
4736,2,1281,2.0,1.0,4,1,0,0,0,5,10320050,3
4737,5,1517,1.0,1.0,4,1,2,2,2,5,19633070,2
4738,0,1344,2.0,2.0,4,1,2,2,1,1,10477750,2
4739,3,1705,2.0,1.0,4,0,1,2,2,1,8440180,0
4740,2,995,1.0,1.0,3,1,2,2,1,4,12947100,1
4741,2,818,1.0,1.0,3,1,0,2,2,5,9701100,4
4742,5,1705,1.0,1.0,4,0,0,3,0,3,10829040,2
4743,3,1604,2.0,1.0,4,0,2,0,0,4,12697830,2
4744,2,1238,2.0,1.0,4,0,2,3,1,3,13138550,3
4745,0,694,1.0,1.0,2,1,2,0,1,1,6527250,4
4746,6,1908,2.0,1.0,5,0,1,3,2,4,15277200,4
4747,1,667,1.0,1.0,2,1,1,1,2,2,7393940,2
4748,4,2242,4.0,2.0,6,1,1,2,1,5,13892720,4
4749,2,773,1.0,1.0,2,1,1,2,2,4,9077510,3
4750,3,1524,2.0,1.0,4,0,0,2,2,3,8687220,3
4751,2,791,1.0,1.0,2,1,2,3,1,3,10562850,2
4752,0,1403,2.0,2.0,4,0,1,2,2,5,9656875,2
4753,1,1211,2.0,2.0,4,1,0,0,2,4,10826770,1
4754,2,730,1.0,1.0,2,1,2,1,1,4,10503250,0
4755,2,1016,1.0,1.0,3,1,2,3,2,4,13402700,1
4756,3,1574,2.0,1.0,4,0,0,3,1,1,7230510,0
4757,1,1185,1.0,1.0,3,0,1,3,0,0,6922495,1
4758,4,1437,2.0,1.0,4,0,1,3,2,3,9059580,1
4759,5,1995,2.0,1.0,5,0,0,0,2,5,14538990,3
4760,2,1195,1.0,1.0,3,1,2,0,2,4,14554600,1
4761,2,1055,1.0,1.0,3,0,1,2,1,4,8734350,3
4762,3,1951,3.0,2.0,5,0,1,3,1,4,10983560,2
4763,1,983,1.0,1.0,3,0,1,0,2,1,7058310,0
4764,5,1956,2.0,1.0,5,0,1,2,1,4,14465540,4
4765,5,1558,1.0,1.0,4,1,0,1,1,4,12255910,4
4766,2,947,1.0,1.0,3,0,1,0,2,5,9556640,3
4767,0,740,1.0,1.0,2,1,0,1,2,2,5955500,2
4768,1,1001,1.0,1.0,3,1,0,2,1,0,7078720,3
4769,4,2127,3.0,2.0,5,1,0,1,1,4,11200200,3
4770,0,1421,2.0,2.0,4,0,2,3,2,5,12144500,3
4771,6,1947,2.0,1.0,5,1,0,2,1,5,13871280,0
4772,2,788,1.0,1.0,2,0,1,1,0,5,8004510,4
4773,5,1721,1.0,1.0,4,0,0,3,1,5,13035050,2
